,equity,ret
2012-08-31,1.0928917702543992,0.006646437293968743
2012-09-04,1.091769276040839,-0.0010270863447886525
2012-09-05,1.090646781827279,-0.0010281423357422215
2012-09-06,1.1148582627135284,0.022199195275380834
2012-09-07,1.1132549948305461,-0.0014380912234349674
2012-09-10,1.0989841882097318,-0.012818991773745902
2012-09-11,1.0972202490459968,-0.0016050632781244856
2012-09-12,1.1004274737968702,0.0029230455359003926
2012-09-13,1.115339105281441,0.01355076262601873
2012-09-14,1.1252802618363125,0.00891312472394934
2012-09-17,1.1257615866936617,0.0004277377589150255
2012-09-18,1.126723616321942,0.0008545589400557052
2012-09-19,1.1288080023668008,0.001849953275731453
2012-09-20,1.127685852645695,-0.000994101493569266
2012-09-21,1.128007539699655,0.0002852630040584003
2012-09-24,1.121414229715561,-0.005845093895249676
2012-09-25,1.1056561113719303,-0.014052004982697208
2012-09-26,1.0966512164097466,-0.008144390348469366
2012-09-27,1.1117660984424396,0.013782761379845576
2012-09-28,1.1026010144889393,-0.008243715981572253
2012-10-01,1.1009927859146131,-0.0014585770856302416
2012-10-02,1.1042086229768475,0.0029208520740333643
2012-10-03,1.1112838090062178,0.006407472177038631
2012-10-04,1.115142951277881,0.0034726882911344514
2012-10-05,1.1091938421835972,-0.005334839885295928
2012-10-08,1.0990636281697268,-0.009132951904896713
2012-10-09,1.0815364032755446,-0.01594741600481342
2012-10-10,1.0760688946325734,-0.005055316331851856
2012-10-11,1.072692455188077,-0.0031377539684847022
2012-10-12,1.072209683462419,-0.000450056046654268
2012-10-15,1.0800891215759343,0.007348784696730837
2012-10-16,1.095365157178816,0.014143310304424617
2012-10-17,1.094722127563351,-0.0005870458917291987
2012-10-18,1.0820186927117659,-0.011604255118018436
2012-10-19,1.0561300847603012,-0.023926211373097694
2012-10-22,1.0615969044183635,0.005176274908694545
2012-10-23,1.0514664837090204,-0.009542624575467618
2012-10-24,1.04776801271811,-0.0035174406870909225
2012-10-25,1.04776801271811,0.0
2012-10-26,1.050823660789028,0.0029163402908161107
2012-10-31,1.0443917799690863,-0.006120799388083964
2012-11-01,1.0591849749478195,0.014164411538331922
2012-11-02,1.0479293729837715,-0.010626663170521744
2012-11-05,1.0548436121384255,0.006598001099031192
2012-11-06,1.056773321071239,0.0018293791710994878
2012-11-07,1.0318490852967448,-0.02358522426477294
2012-11-08,1.0156085397199108,-0.01573926440237472
2012-11-09,1.0199502470217592,0.004274981089707808
2012-11-12,1.0197894379440247,-0.0001576636489907246
2012-11-13,1.0127140452191816,-0.006938091787955347
2012-11-14,1.0008150002487233,-0.011749659271174662
2012-11-15,0.9974382163117725,-0.003374034098321377
2012-11-16,1.001779785816639,0.0043527202325577274
2012-11-19,1.0255778757575558,0.02375580968777169
2012-11-20,1.0258996317100064,0.00031373137043644306
2012-11-21,1.0279899430250814,0.002037539785047837
2012-11-23,1.0435875278849411,0.015172896355348131
2012-11-26,1.048089975366033,0.004314393724326182
2012-11-27,1.0445522445543662,-0.003375407545932685
2012-11-28,1.0535570017195681,0.00862068624345702
2012-11-29,1.059828969142157,0.005953135342797733
2012-11-30,1.05805944920066,-0.0016696278296007838
2012-12-03,1.0559692067840758,-0.001975543451895212
2012-12-04,1.0553263149655925,-0.0006088168237795566
2012-12-05,1.0435875278849414,-0.0111233719032523
2012-12-06,1.0503410957588428,0.006471491555278597
2012-12-07,1.0440701618136174,-0.0059703785470708315
2012-12-10,1.0471252586966084,0.002926141359776091
2012-12-11,1.0607932035221457,0.013052826977500542
2012-12-12,1.0585420142308453,-0.002122175447415997
2012-12-13,1.0501803555795994,-0.007899222268774708
2012-12-14,1.0402108128464818,-0.009493171987220661
2012-12-17,1.054039773445226,0.013294382665473448
2012-12-18,1.0701195788428164,0.01525540667695302
2012-12-19,1.0654561844870083,-0.0043578254692347995
2012-12-20,1.0654561844870083,0.0
2012-12-21,1.0542507406243273,-0.010517038641130072
2012-12-24,1.0521488543627828,-0.001993725193211393
2012-12-26,1.0429318898456434,-0.0087601335865366
2012-12-27,1.041315186756938,-0.0015501521282897945
2012-12-28,1.0312903185356366,-0.009627121882782474
2012-12-31,1.0531187384190246,0.021166125087243026
2013-01-02,1.0865896941912918,0.03178269890298879
2013-01-03,1.0809303032511952,-0.005208397401844089
2013-01-04,1.0773730741666068,-0.003290895882823497
2013-01-07,1.0776966903783114,0.0003003752548345062
2013-01-08,1.0755945285228035,-0.001950606208849015
2013-01-09,1.0796365273892854,0.003757920628355338
2013-01-10,1.086104924409398,0.005991272855276675
2013-01-11,1.087560336130933,0.0013400286554507979
2013-01-14,1.0827086421995258,-0.004461080245595661
2013-01-15,1.0773730741666065,-0.004927981383874402
2013-01-16,1.0817390337372477,0.00405241199666917
2013-01-17,1.0869129659105417,0.00478297631122615
2013-01-18,1.0844878079297469,-0.0022312347509472197
2013-01-22,1.086266422472041,0.0016400502885223212
2013-01-23,1.092895697468379,0.00610280761624904
2013-01-24,1.0778581884409542,-0.01375932677039371
2013-01-25,1.0833558746229348,0.005100565399918322
2013-01-28,1.0857811704007114,0.002238687982949905
2013-01-29,1.0859432196512817,0.0001492466944426063
2013-01-30,1.0836787329512396,-0.002085271733423766
2013-01-31,1.0812535749704448,-0.0022378938582564567
2013-02-01,1.0940276307751908,0.011814116596188029
2013-02-04,1.0749482606782659,-0.01743956876427888
2013-02-05,1.0907937423083436,0.014740692375351694
2013-02-06,1.0872362376297915,-0.0032613908024661242
2013-02-07,1.0882063972799965,0.0008923172504993193
2013-02-08,1.0993636121990553,0.010252848124167047
2013-02-11,1.0996870217152872,0.0002941788436903181
2013-02-12,1.0951598396759663,-0.004116791368747319
2013-02-13,1.099040340479805,0.0035433191240712425
2013-02-14,1.0987166553696095,-0.000294516132187006
2013-02-15,1.0954829735982348,-0.0029431443999425877
2013-02-19,1.1034063000504462,0.007232724417602254
2013-02-20,1.086427920534684,-0.015387241775750127
2013-02-21,1.0747863492246772,-0.010715456672245272
2013-02-22,1.085619465642595,0.010079320811743342
2013-02-25,1.0721991419933121,-0.012361904031758741
2013-02-26,1.0762413475552668,0.0037700138002720873
2013-02-27,1.0872362376297915,0.010216007868030896
2013-02-28,1.0849731288995672,-0.0020815243751973744
2013-03-01,1.089500379837379,0.004172684850180186
2013-03-04,1.0943511091899136,0.004452251180728117
2013-03-05,1.1105205515241505,0.0147753698044919
2013-03-06,1.1077719840271238,-0.0024750262327467576
2013-03-07,1.110682669673212,0.0026275133222875002
2013-03-08,1.11197630773814,0.0011647233726159723
2013-03-11,1.1152095761185694,0.0029076774009746398
2013-03-12,1.1111670949626513,-0.0036248623061396756
2013-03-13,1.1097120277335708,-0.001309494526679944
2013-03-14,1.113431099373257,0.0033513844553725303
2013-03-15,1.1103359035685687,-0.0027798718810984058
2013-03-18,1.1079046825205758,-0.002189626616755369
2013-03-19,1.1057977666691965,-0.0019017122001740994
2013-03-20,1.1135769574784684,0.007034912751455291
2013-03-21,1.100935669065665,-0.011351966586510276
2013-03-22,1.1116322286746414,0.009715880690880141
2013-03-25,1.1075800328315077,-0.0036452666076125517
2013-03-26,1.1135769574784684,0.005414439109767688
2013-03-27,1.1150353318351114,0.0013096305081108373
2013-03-28,1.1177904446887723,0.0024708749355293325
2013-04-01,1.1101735098255434,-0.006814278024491194
2013-04-02,1.11892513393522,0.00788311379457407
2013-04-03,1.1087148598749368,-0.009125073475089396
2013-04-04,1.1090389583760778,0.00029231907397497814
2013-04-05,1.0998009798192174,-0.008329715098906232
2013-04-08,1.1056354418246623,0.005305016191569534
2013-04-09,1.1130906030312844,0.006742874662482468
2013-04-10,1.1348079585473596,0.019510860532765406
2013-04-11,1.1343219485926301,-0.0004282750672207625
2013-04-12,1.1335116334412871,-0.0007143608147126557
2013-04-15,1.1111459431259485,-0.01973132842707359
2013-04-16,1.1258942162886223,0.01327302975267397
2013-04-17,1.1038531067638606,-0.01957653677040594
2013-04-18,1.0886186169509848,-0.01380119303875349
2013-04-19,1.1035285948717743,0.013696236394109773
2013-04-22,1.114873558178505,0.010280624679280592
2013-04-23,1.1255696354980451,0.009593982421661762
2013-04-24,1.1250837633402975,-0.00043166779062298044
2013-04-25,1.1310803434948036,0.005329896626276698
2013-04-26,1.1275151910837629,-0.0031519886553992293
2013-04-29,1.1378869632066895,0.009198787036259093
2013-04-30,1.1461527840571089,0.007264184508385174
2013-05-01,1.1408044009048843,-0.004666378886497569
2013-05-02,1.155228713363399,0.01264398388284027
2013-05-03,1.1688425039750976,0.011784498129433274
2013-05-06,1.1733807097729607,0.0038826495292814123
2013-05-07,1.1727322371767153,-0.0005526531933278678
2013-05-08,1.178404512134608,0.0048368031321015525
2013-05-09,1.176784433019849,-0.001374807290770108
2013-05-10,1.1839146000449483,0.00605902561678362
2013-05-13,1.1853735944880095,0.001232347707347925
2013-05-14,1.1915321549945954,0.005195459503420041
2013-05-15,1.1939633071440974,0.0020403579872445565
2013-05-16,1.1926666375455701,-0.0010860213130240437
2013-05-17,1.204173925696835,0.009648369283596248
2013-05-20,1.2023909705496147,-0.0014806458678204848
2013-05-21,1.2036870889602147,0.0010779508848171027
2013-05-22,1.193153060891245,-0.008751467192415596
2013-05-23,1.1903980858345657,-0.0023089871257769845
2013-05-24,1.1897501644262476,-0.0005442896926904917
2013-05-28,1.1975286662506108,0.00653792876600634
2013-05-29,1.1918559779017728,-0.004736995872173022
2013-05-30,1.1981767254559106,0.005303281328726817
2013-05-31,1.1871559984473026,-0.00919791444322593
2013-06-03,1.1892633276896274,0.0017751072690370684
2013-06-04,1.1831047671830417,-0.005178466671927007
2013-06-05,1.16770857261205,-0.013013382244794758
2013-06-06,1.173380709772961,0.004857493807913782
2013-06-07,1.18942551473718,0.013673997561561624
2013-06-10,1.189911938082855,0.00040895654216943633
2013-06-11,1.178080138039504,-0.009943424941524559
2013-06-12,1.1644666230217688,-0.011555678241371603
2013-06-13,1.1792154473723695,0.012665733872498475
2013-06-14,1.1714354297812068,-0.006597621841283319
2013-06-17,1.1827812198698282,0.009685373858583368
2013-06-18,1.192504588295,0.00822076666574234
2013-06-19,1.1792154473723695,-0.01114389081020728
2013-06-20,1.1511765175202657,-0.023777614103158706
2013-06-21,1.145063774510121,-0.005309996266525729
2013-06-24,1.133683190683601,-0.009938820945924243
2013-06-25,1.1419745728741404,0.007313667750105557
2013-06-26,1.1522176426160866,0.008969612796339455
2013-06-27,1.1570948978876134,0.004232928824499771
2013-06-28,1.1587207644756072,0.001405128128178612
2013-07-01,1.1658749081755362,0.006174174071323035
2013-07-02,1.166362709491029,0.0004183993600617164
2013-07-03,1.1710770198316038,0.0040418904875929584
2013-07-05,1.1800189415731153,0.00763563932182465
2013-07-08,1.1811571446425981,0.0009645633890973393
2013-07-09,1.188310599357618,0.006056310752101002
2013-07-10,1.1951395421805517,0.005746765893214656
2013-07-11,1.2188761746675956,0.01986097158473732
2013-07-12,1.2242417135440513,0.0044020377032301106
2013-07-15,1.2270053698105827,0.0022574433103825786
2013-07-16,1.2253797788165526,-0.0013248442378709369
2013-07-17,1.2284684981630973,0.002520622096055636
2013-07-18,1.2253797788165526,-0.002514284534901101
2013-07-19,1.2126979091926158,-0.010349338093521343
2013-07-22,1.2162747054486165,0.0029494536346501565
2013-07-23,1.2073329215040869,-0.007351779909976375
2013-07-24,1.211234918637083,0.00323191479623941
2013-07-25,1.2188761746675958,0.006308649059681093
2013-07-26,1.2253797788165528,0.005335738185817451
2013-07-29,1.2231032348806052,-0.0018578272428700915
2013-07-30,1.2296062878416352,0.005316847160219185
2013-07-31,1.2318822805896557,0.0018509930947210318
2013-08-01,1.2444011363841496,0.010162379954439915
2013-08-02,1.251392679645581,0.005618399933116969
2013-08-05,1.2522058196350505,0.0006497880343201423
2013-08-06,1.2447270262460537,-0.0059724953132517244
2013-08-07,1.2424504823101061,-0.0018289503545314556
2013-08-08,1.248628196597159,0.004972201608845372
2013-08-09,1.243588685379589,-0.004036038294909616
2013-08-12,1.2465146664906543,0.0023528527924585596
2013-08-13,1.2535057963611402,0.005608542007907724
2013-08-14,1.24879107262962,-0.0037612300997783565
2013-08-15,1.2276554959706099,-0.01692483003942713
2013-08-16,1.227167832452099,-0.0003972315687189587
2013-08-19,1.225053888954649,-0.001722619711458706
2013-08-20,1.2304194278311047,0.00437983906245476
2013-08-21,1.2261927810090407,-0.0034351268571193305
2013-08-22,1.2382232843001149,0.009811265795558022
2013-08-23,1.2465146664906541,0.006696193082191826
2013-08-26,1.2471653438386079,0.0005219973462371463
2013-08-27,1.2216398309341272,-0.020466823449340366
2013-08-28,1.2263546924626292,0.0038594530148028383
2013-08-29,1.234971826718091,0.007026624767225931
2013-08-30,1.2270053698105832,-0.0064507195509702075
2013-09-03,1.2339959484931422,0.005697268206444894
2013-09-04,1.2471653438386083,0.01067215444390035
2013-09-05,1.2492785983511494,0.0016944461478032302
2013-09-06,1.2507422778915909,0.001171619799117174
2013-09-09,1.2653746637925896,0.01169896161634898
2013-09-10,1.2715523780796425,0.004882122634364272
2013-09-11,1.2691136470961426,-0.001917916261682362
2013-09-12,1.2683009204976183,-0.0006403891411803642
2013-09-13,1.2691136470961426,0.0006407995022232882
2013-09-16,1.265699589075621,-0.002690112133246103
2013-09-17,1.274154122892585,0.006679731817830881
2013-09-18,1.2894364971566286,0.011994133197442025
2013-09-19,1.292525905488082,0.0023959367818935373
2013-09-20,1.288089945050698,-0.0034320089203233595
2013-09-23,1.2854810347947028,-0.002025410000302763
2013-09-24,1.2854810347947028,0.0
2013-09-25,1.2810781456329452,-0.003425090719024637
2013-09-26,1.291025296356524,0.007764671310245719
2013-09-27,1.2893948824681316,-0.0012628829915213302
2013-09-30,1.2862965173328624,-0.002402960627033268
2013-10-01,1.299342170988692,0.010142026725594944
2013-10-02,1.2988524405154545,-0.0003769064717301651
2013-10-03,1.2836878826708307,-0.011675350772413884
2013-10-04,1.2947764057944733,0.008638021183601019
2013-10-07,1.2840133591417893,-0.008312668198552586
2013-10-08,1.2592269892475636,-0.019303825554270237
2013-10-09,1.2553132793711166,-0.003108025725199637
2013-10-10,1.2818936281711046,0.021174275168429846
2013-10-11,1.29200406831809,0.007887113193167261
2013-10-14,1.3011362876914363,0.007068258991811405
2013-10-15,1.2960805164300164,-0.003885658488850585
2013-10-16,1.310756997365184,0.011323741657341735
2013-10-17,1.3182577004742835,0.0057224208027704115
2013-10-18,1.3396202287622816,0.016205123080496486
2013-10-21,1.3425557178650898,0.0021912845445162255
2013-10-22,1.3445122972093497,0.0014573542969011921
2013-10-23,1.3363588497975698,-0.006064241605452825
2013-10-24,1.3422291390182768,0.004392749164340293
2013-10-25,1.3518509510678787,0.007168531638822362
2013-10-28,1.352176703132801,0.00024096744146606675
2013-10-29,1.3544598613238739,0.001688505789060768
2013-10-30,1.3531550617034218,-0.0009633357604090786
2013-10-31,1.3500566965681526,-0.002289733987595466
2013-11-01,1.3503831376179838,0.00024179803015744739
2013-11-04,1.35233944136828,0.0014487027390961416
2013-11-05,1.3538072548181748,0.001085388331504733
2013-11-06,1.3534810893623073,-0.00024092458856805887
2013-11-07,1.3280422507593648,-0.018795119342914557
2013-11-08,1.3459799728622626,0.013506891134405619
2013-11-11,1.3438598285006325,-0.0015751678363545851
2013-11-12,1.3459799728622626,0.0015776529044666532
2013-11-13,1.3622874188737497,0.012115667647571993
2013-11-14,1.3665275698000279,0.0031125230017785555
2013-11-15,1.369135377680169,0.0019083463354658825
2013-11-18,1.3557649365382896,-0.009765609274178577
2013-11-19,1.351850951067879,-0.002886920412917826
2013-11-20,1.3485897099001487,-0.0024124265808697087
2013-11-21,1.3622874188737502,0.010157061760923236
2013-11-22,1.369625521544352,0.005386603861223804
2013-11-25,1.3728867627120822,0.0023811188652886894
2013-11-26,1.3800617137562594,0.005226178326611208
2013-11-27,1.389683112414916,0.00697171623757975
2013-11-29,1.3979992980621754,0.005984231637389481
2013-12-02,1.3939227121532671,-0.0029160142745128237
2013-12-03,1.3927813397532034,-0.0008188204339540928
2013-12-04,1.3940857259827102,0.0009365333898987416
2013-12-05,1.3922924360618567,-0.0012863555572161234
2013-12-06,1.4024027384118603,0.007261622693721437
2013-12-09,1.4081096004121791,0.0040693460188059305
2013-12-10,1.4071312418415582,-0.0006948028550721741
2013-12-11,1.3890306437061994,-0.012863475415178738
2013-12-12,1.38544309928562,-0.002582768376518496
2013-12-13,1.3836492581768391,-0.0012947779015288763
2013-12-16,1.3913140774912358,0.005539568116052829
2013-12-17,1.3885413266239073,-0.0019929007491452655
2013-12-18,1.404685483211988,0.011626702265559175
2013-12-19,1.400771635538559,-0.00278628043089002
2013-12-20,1.415036516889157,0.010183588094367257
2013-12-23,1.42992272483059,0.010520016807876509
2013-12-24,1.4305772604940337,0.00045774198289016965
2013-12-26,1.4353216105766362,0.0033163885751714695
2013-12-27,1.4317223534126056,-0.002507631138212063
2013-12-30,1.4295961459837774,-0.0014850696601615976
2013-12-31,1.4389199031617945,0.006521951814301374
2014-01-02,1.4276329523843923,-0.007844043822453961
2014-01-03,1.4173265649293192,-0.007219213760693566
2014-01-06,1.412091519794607,-0.0036936054570976262
2014-01-07,1.4251789259359153,0.009268100514626676
2014-01-08,1.4282872124538726,0.002180979848488862
2014-01-09,1.4235425867773066,-0.003321898869635964
2014-01-10,1.4281236474365027,0.003218070679267049
2014-01-13,1.4070208664591555,-0.01477657835526136
2014-01-14,1.4338492498263433,0.01906750923652112
2014-01-15,1.4456275846407645,0.008214486157347212
2014-01-16,1.4457907362671891,0.00011285868377042263
2014-01-17,1.437611934210762,-0.005656975004241227
2014-01-21,1.4485724439383334,0.007624108750591718
2014-01-22,1.4523347149318069,0.002597226675971287
2014-01-23,1.447427075425798,-0.0033791380565045825
2014-01-24,1.4189623529000015,-0.019665738612373973
2014-01-27,1.4052212378771403,-0.009683917966377242
2014-01-28,1.404403550587272,-0.0005818922087339473
2014-01-29,1.389353226440542,-0.010716523851307946
2014-01-30,1.415036516889158,0.018485788897914412
2014-01-31,1.4112738325047394,-0.0026590722850677873
2014-02-03,1.3788832739680992,-0.022951292506538712
2014-02-04,1.3890259586088205,0.0073557238906329925
2014-02-05,1.3854269770387535,-0.0025910110230564776
2014-02-06,1.4030944792603854,0.012752387902388751
2014-02-07,1.4281236474365033,0.01783854797099016
2014-02-10,1.4363031384778393,0.005727438976322663
2014-02-11,1.4526618449665478,0.011389452581747506
2014-02-12,1.4554427258558011,0.0019143346394683292
2014-02-13,1.4662396705660026,0.007418323317293529
2014-02-14,1.4691846676605533,0.002008537317377268
2014-02-18,1.4763820796127602,0.004898915780048085
2014-02-19,1.4662396705660026,-0.006869772524885964
2014-02-20,1.473110365874415,0.004685929214942153
2014-02-21,1.4711474478689932,-0.0013324989429808198
2014-02-24,1.4789995332816255,0.005337388460963766
2014-02-25,1.4773633319199984,-0.0011062893021992481
2014-02-26,1.4760553629689654,-0.0008853400668425992
2014-02-27,1.4856318398115627,0.006487884589460702
2014-02-28,1.4839888863978283,-0.0011058953973028807
2014-03-03,1.4729833170572157,-0.0074162073863821565
2014-03-04,1.4917096512868266,0.012713201848764344
2014-03-05,1.495816414734744,0.0027530581734687143
2014-03-06,1.4945019693255674,-0.0008787478170638741
2014-03-07,1.4871099880350904,-0.0049461167948897655
2014-03-10,1.4884241578503032,0.0008837072077965136
2014-03-11,1.482017976167463,-0.00430400275959808
2014-03-12,1.4876027500419269,0.003768357715137949
2014-03-13,1.4665763085924846,-0.014134446476957496
2014-03-14,1.4565562632655453,-0.00683227000752229
2014-03-17,1.469369040022171,0.008796623295484585
2014-03-18,1.4871099880350904,0.012073854511492677
2014-03-19,1.4790607151415343,-0.005412695065138751
2014-03-20,1.483168029777379,0.0027769750043369346
2014-03-21,1.4653202891035821,-0.01203352574723171
2014-03-24,1.4524785749807831,-0.008763759171487973
2014-03-25,1.4572526892114497,0.00328687411497941
2014-03-26,1.438483637917488,-0.012879750665698353
2014-03-27,1.4304160380253554,-0.005608405740236355
2014-03-28,1.4332149703192216,0.0019567260289741206
2014-03-31,1.4434229707293056,0.007122448914840929
2014-04-01,1.4687773397824186,0.0175654465581232
2014-04-02,1.4725648276235574,0.0025786671257468363
2014-04-03,1.460874682877474,-0.007938628253772229
2014-04-04,1.4220197923316833,-0.02659700452146818
2014-04-07,1.4085187196510787,-0.00949429308467431
2014-04-08,1.4215253767610652,0.009234280615886048
2014-04-09,1.445892843830687,0.017141774229274098
2014-04-10,1.4011099271288245,-0.030972500412420945
2014-04-11,1.3848106111392624,-0.011633145746788753
2014-04-14,1.395676729934316,0.007846646110051259
2014-04-15,1.4002864523657217,0.0033028582712149035
2014-04-16,1.4188911118604228,0.013286323996971827
2014-04-17,1.4192203088498896,0.0002320100441217665
2014-04-21,1.429756955061513,0.007424249882783895
2014-04-22,1.4411177650211482,0.007945972858825145
2014-04-23,1.4284405804945917,-0.008796772085014504
2014-04-24,1.4421063205684208,0.00956689431848634
2014-04-25,1.4190557792536476,-0.015983940286516285
2014-04-28,1.4236661906699621,0.0032489289594659354
2014-04-29,1.435026587238652,0.007979677148435949
2014-04-30,1.4388126971099733,0.0026383552088791173
2014-05-01,1.4430937737398393,0.00297542316554833
2014-05-02,1.4404595088391972,-0.0018254287757165644
2014-05-05,1.4480326931607115,0.005257478099899737
2014-05-06,1.4292636418667497,-0.012961759346050039
2014-05-07,1.4251473704270896,-0.002879994508419692
2014-05-08,1.423830582469223,-0.0009239661702298285
2014-05-09,1.4290991122705075,0.0037002504835565997
2014-05-12,1.452642691186081,0.016474419942902552
2014-05-13,1.4536306955454263,0.0006801427256268866
2014-05-14,1.44605737342693,-0.005209935468275639
2014-05-15,1.4346968390612584,-0.007856212743999835
2014-05-16,1.4440815025052212,0.0065412170630438915
2014-05-19,1.4541245599281174,0.006954633381476949
2014-05-20,1.4488561679238148,-0.0036230678921777004
2014-05-21,1.462685886405959,0.009545266665056173
2014-05-22,1.469107087959813,0.004390007187142331
2014-05-23,1.4798089527525875,0.007284604968883945
2014-05-27,1.4982488070570827,0.012460969552992252
2014-05-28,1.493639222422659,-0.0030766482928014094
2014-05-29,1.5031882776658823,0.0063931470865734585
2014-05-30,1.5033528072621247,0.00010945375152737746
2014-06-02,1.5018709385200886,-0.0009857092326417405
2014-06-03,1.5012128201351187,-0.00043819902768627017
2014-06-04,1.5068108225198333,0.003728986529845102
2014-06-05,1.5194874558584628,0.008412889759731312
2014-06-06,1.528214414308401,0.005743356693265866
2014-06-09,1.5270613291648862,-0.0007545309955977464
2014-06-10,1.529695869659492,0.001725235551637283
2014-06-11,1.52936625927908,-0.00021547445276515198
2014-06-12,1.5155364029999538,-0.009042867393743381
2014-06-13,1.5199815958351173,0.0029330821921296213
2014-06-16,1.5212987971839294,0.0008665903274232001
2014-06-17,1.5221222719470322,0.0005412971893667962
2014-06-18,1.530683460627892,0.005624507858957184
2014-06-19,1.529695869659492,-0.0006451960799229717
2014-06-20,1.5314948092565983,0.0011760112796190825
2014-06-23,1.531825108621919,0.00021567122743371137
2014-06-24,1.5303395193613747,-0.0009698164967936185
2014-06-25,1.5400794234243602,0.006364538025555255
2014-06-26,1.5409048273452082,0.0005359489311353993
2014-06-27,1.5476734150901235,0.004392605970724883
2014-06-30,1.5503149832308,0.0017067994545365561
2014-07-01,1.5673184417972457,0.010967744458620254
2014-07-02,1.5699598721409402,0.0016853182309688464
2014-07-03,1.579864856988095,0.0063090688003684114
2014-07-07,1.575076963059251,-0.003030571828765094
2014-07-08,1.5560929484737158,-0.012052753630948043
2014-07-09,1.5676491545535116,0.007426424039213453
2014-07-10,1.562696179840498,-0.003159491840777573
2014-07-11,1.5727666588627676,0.006444297459853976
2014-07-14,1.5821761257634501,0.00598274820213085
2014-07-15,1.5767281842918912,-0.003443321753404671
2014-07-16,1.5830016674812797,0.0039787981542334094
2014-07-17,1.562036132297783,-0.013244164939418601
2014-07-18,1.586798801111143,0.015852814350032718
2014-07-21,1.5848172805131813,-0.0012487535260136129
2014-07-22,1.5948877595354511,0.006354347056973575
2014-07-23,1.605123043747927,0.006417557694126996
2014-07-24,1.6033068795280982,-0.001131479749731823
2014-07-25,1.5970336719326736,-0.003912668045977008
2014-07-28,1.5975293276761275,0.0003103602335785549
