,equity,port_ret
2012-10-16,1.1065471339069997,0.003022885308002765
2012-10-17,1.1030524354527529,-0.0031582011711581703
2012-10-18,1.1022065393956628,-0.0007668684007237081
2012-10-19,1.0946637085363,-0.0068433914967502285
2012-10-22,1.093230813707315,-0.0013089817610751342
2012-10-23,1.0885742211143565,-0.004259477993642735
2012-10-24,1.0883589307990629,-0.0001977727481670688
2012-10-25,1.0907142570436923,0.0021641079775953642
2012-10-26,1.0920325300315556,0.0012086327645852157
2012-10-31,1.0903410374256255,-0.0015489397608706712
2012-11-01,1.0937478911518945,0.0031245762649756426
2012-11-02,1.0912239443550762,-0.0023076129492329844
2012-11-05,1.0928139907256185,0.0014571219581165362
2012-11-06,1.0908764285541754,-0.0017730027139902238
2012-11-07,1.0863571970480344,-0.004142752916689918
2012-11-08,1.0823063137795916,-0.0037288686257614945
2012-11-09,1.0838800520007557,0.0014540599099605034
2012-11-12,1.0869962360101868,0.002875026626496857
2012-11-13,1.0855747255695656,-0.0013077418242393168
2012-11-14,1.0792192843641906,-0.005854448390957778
2012-11-15,1.0774403578856935,-0.001648345710895227
2012-11-16,1.0818294846280252,0.004073660978269333
2012-11-19,1.0864344867225386,0.0042566801514906105
2012-11-20,1.0872258970824775,0.0007284473841825401
2012-11-21,1.0860108231713133,-0.0011175910309209058
2012-11-23,1.0924408317926353,0.005920759244871454
2012-11-26,1.090893030486924,-0.0014168285006076475
2012-11-27,1.0888662676663285,-0.0018578932708835927
2012-11-28,1.0938300929233988,0.00455870973733874
2012-11-29,1.0982205852687288,0.004013870503046579
2012-11-30,1.0988024944951336,0.0005298655244769246
2012-12-03,1.097356950212428,-0.0013155633427729962
2012-12-04,1.09954604875263,0.0019948828316785905
2012-12-05,1.101777146545288,0.0020291080989186527
2012-12-06,1.1018082028144258,2.8187432672244217e-05
2012-12-07,1.10641479613933,0.004180939398651316
2012-12-10,1.113547093439377,0.006446314099317818
2012-12-11,1.119151980060942,0.005033362894651692
2012-12-12,1.1129121710351124,-0.005575479592583895
2012-12-13,1.1137871970962283,0.0007862489816263933
2012-12-14,1.1028846873963147,-0.009788682908492514
2012-12-17,1.1013989413302312,-0.0013471454296742087
2012-12-18,1.1121052047915814,0.00972060446001477
2012-12-19,1.1068111535991063,-0.004760387029631054
2012-12-20,1.1069973981366856,0.00016827128726854283
2012-12-21,1.0912666375222273,-0.01421029592385371
2012-12-24,1.0942999370716984,0.0027796135657170693
2012-12-26,1.0896647824564083,-0.004235725926927909
2012-12-27,1.086273035094283,-0.0031126520896447183
2012-12-28,1.0819308953427353,-0.003997282093236231
2012-12-31,1.0848356449966408,0.00268478298051128
2013-01-02,1.093107554085951,0.007625034379595663
2013-01-03,1.0909702581009706,-0.0019552476579192124
2013-01-04,1.0936375044715225,0.002444838757744705
2013-01-07,1.0956838636445467,0.0018711494116262495
2013-01-08,1.0971541699570007,0.0013419074253439023
2013-01-09,1.1034770690350333,0.005762999632294541
2013-01-10,1.1057331168558517,0.0020444899890771917
2013-01-11,1.1073648883212261,0.001475737174277958
2013-01-14,1.1076878957380132,0.0002916901377256753
2013-01-15,1.108373311414546,0.0006187805059258422
2013-01-16,1.107902932634645,-0.0004243865988623474
2013-01-17,1.1102910777255706,0.0021555544448703667
2013-01-18,1.1136996524069234,0.0030699829528803013
2013-01-22,1.1157518693377029,0.001842702317760847
2013-01-23,1.1153526058684191,-0.00035784252776643877
2013-01-24,1.1179800920824603,0.0023557449009546927
2013-01-25,1.1186107844068292,0.0005641355591530228
2013-01-28,1.1154961382044428,-0.00278438778331469
2013-01-29,1.1206633363508822,0.004632197252387504
2013-01-30,1.1192927961152197,-0.0012229723157762828
2013-01-31,1.1182075859903684,-0.0009695498162928251
2013-02-01,1.1207379038517844,0.0022628337467188175
2013-02-04,1.1177554031555577,-0.002661193742066248
2013-02-05,1.1218978165126527,0.0037060105863953585
2013-02-06,1.1234639794116623,0.0013959942482800192
2013-02-07,1.1216499661179855,-0.0016146608408636465
2013-02-08,1.1262387574359778,0.004091108150142575
2013-02-11,1.1244878880635532,-0.0015546165152500735
2013-02-12,1.1232564640257752,-0.0010950976447586802
2013-02-13,1.1209077748834133,-0.002090964278936014
2013-02-14,1.1244609056837627,0.0031698689936544566
2013-02-15,1.1252294792620299,0.0006835040457006669
2013-02-19,1.1278266271987796,0.002308105132877436
2013-02-20,1.125436972309569,-0.002118814037176786
2013-02-21,1.1239570993007924,-0.0013149319288308647
2013-02-22,1.127116167399069,0.0028106660834670283
2013-02-25,1.1252236881906768,-0.0016790453931286864
2013-02-26,1.1256165416666408,0.000349133670119961
2013-02-27,1.1315026931407763,0.0052292688106912455
2013-02-28,1.1317754253111592,0.00024103537007558185
2013-03-01,1.137485180781209,0.005044954451524641
2013-03-04,1.1392775477774946,0.0015757277778816747
2013-03-05,1.1436096905025948,0.0038025349780230755
2013-03-06,1.1429506895912127,-0.0005762463512288818
2013-03-07,1.140367029622798,-0.0022605174413419804
2013-03-08,1.13849380877276,-0.0016426473243947859
2013-03-11,1.141702877951472,0.0028186970837997816
2013-03-12,1.145819074567286,0.003605313339666516
2013-03-13,1.1454600098412404,-0.0003133694786685015
2013-03-14,1.1461314995010579,0.0005862183350342498
2013-03-15,1.1469059790927112,0.0006757336239257006
2013-03-18,1.1450764339458324,-0.0015952006356493853
2013-03-19,1.1472340902078435,0.001884290164435476
2013-03-20,1.1498086218222014,0.0022441205646979157
2013-03-21,1.148113692779518,-0.0014740966544480316
2013-03-22,1.1527057774954055,0.0039996776841588755
2013-03-25,1.1514692862203302,-0.0010726859353146767
2013-03-26,1.1587441371319185,0.006317885330200945
2013-03-27,1.1641738860547504,0.00468589117203333
2013-03-28,1.1682020960248012,0.003460144586906966
2013-04-01,1.17128120175082,0.002635764596294221
2013-04-02,1.178653756156224,0.006294435865942027
2013-04-03,1.177595499836239,-0.0008978517350474169
2013-04-04,1.1826072135392582,0.004255887275143477
2013-04-05,1.1811716654184776,-0.0012138841234398123
2013-04-08,1.1797754166845529,-0.0011820879003476836
2013-04-09,1.181898934253349,0.0017999337321028541
2013-04-10,1.1893322455941822,0.006289295239553738
2013-04-11,1.1957677202156316,0.0054109981843082355
2013-04-12,1.2002188444198056,0.0037223986974421752
2013-04-15,1.1906542870305423,-0.007969011179696062
2013-04-16,1.1975585204601635,0.005798688590657353
2013-04-17,1.1959037639160115,-0.001381775099822402
2013-04-18,1.1889360531304853,-0.005826313952479123
2013-04-19,1.1969662967816987,0.006754142605121527
2013-04-22,1.2009431523025333,0.003322445695862264
2013-04-23,1.2043179868591982,0.002810153461630882
2013-04-24,1.1942239399578036,-0.008381546245704918
2013-04-25,1.195959796837567,0.0014535438636615883
2013-04-26,1.1979834792384585,0.0016920990205880893
2013-04-29,1.19965352961847,0.0013940512611019251
2013-04-30,1.1950155899870043,-0.0038660659240012385
2013-05-01,1.1906545658595256,-0.003649344965889756
2013-05-02,1.1972647108734296,0.005551689972424501
2013-05-03,1.1962057043998575,-0.0008845215798597428
2013-05-06,1.1915413239125896,-0.00389931302794444
2013-05-07,1.1926009718766282,0.0008893086146261053
2013-05-08,1.195076803718812,0.0020759934802736524
2013-05-09,1.1957186572729719,0.0005370814262001256
2013-05-10,1.1982295929367657,0.002099938516908706
2013-05-13,1.2021427615036195,0.00326579195666743
2013-05-14,1.2057936153909243,0.0030369553469160038
2013-05-15,1.2105697353933622,0.0039609763573754675
2013-05-16,1.2071973563024232,-0.002785778458143373
2013-05-17,1.2074025737253034,0.00016999492403529937
2013-05-20,1.2027705486596223,-0.003836355136621339
2013-05-21,1.2108831887575997,0.006744960713428005
2013-05-22,1.2060791524953198,-0.003967382078538029
2013-05-23,1.2064588163683874,0.00031479183790039666
2013-05-24,1.2048487828643404,-0.0013345117812586516
2013-05-28,1.2039048421567577,-0.000783451600738394
2013-05-29,1.1969037944654584,-0.005815283273350014
2013-05-30,1.2012489782636595,0.0036303534321585618
2013-05-31,1.1864128319165164,-0.012350600596212735
2013-06-03,1.1904757624899076,0.0034245504297419904
2013-06-04,1.1852584980578185,-0.004382503698502127
2013-06-05,1.1795052926334157,-0.004853966821440181
2013-06-06,1.1888217431817745,0.007898608515404248
2013-06-07,1.1896522515484818,0.0006985978944872295
2013-06-10,1.1890366324802846,-0.0005174781684276764
2013-06-11,1.1880657630364702,-0.0008165176894416315
2013-06-12,1.179385948457629,-0.007305836805411525
2013-06-13,1.1929614446442958,0.011510647726827972
2013-06-14,1.1927742349446238,-0.00015692854158239067
2013-06-17,1.1927102665523406,-5.362992459861937e-05
2013-06-18,1.1973955226712831,0.0039282433046257115
2013-06-19,1.1796685215165348,-0.014804632904590331
2013-06-20,1.1618436248906732,-0.015110089233326962
2013-06-21,1.1614342716738733,-0.00035233073369789203
2013-06-24,1.1550996554554886,-0.005454132336955297
2013-06-25,1.1573741767495904,0.001969112607175749
2013-06-26,1.1680577288454739,0.009230854040555458
2013-06-27,1.1732812783081505,0.004471995975609655
2013-06-28,1.1680715530453272,-0.004440303752511643
2013-07-01,1.1698887845317716,0.0015557535680984502
2013-07-02,1.1688920938967018,-0.0008519533209037089
2013-07-03,1.1668922719096355,-0.0017108696324564243
2013-07-05,1.1650492909795842,-0.00157939252355771
2013-07-08,1.1717299055238821,0.005734190472474032
2013-07-09,1.1744064030162582,0.0022842273460448315
2013-07-10,1.1761831851369706,0.0015129193064249424
2013-07-11,1.189637460899395,0.01143892884411335
2013-07-12,1.1927699715432163,0.0026331640913973
2013-07-15,1.1952417163094897,0.0020722727979775035
2013-07-16,1.1920633135005139,-0.0026592134173409887
2013-07-17,1.1962482306369746,0.0035106500544604957
2013-07-18,1.1951340515167823,-0.0009313945815402347
2013-07-19,1.2063108285284458,0.009351902405825285
2013-07-22,1.2092334228775057,0.0024227539701562884
2013-07-23,1.2063856532824666,-0.0023550205784607647
2013-07-24,1.2013770530809025,-0.004151740521727898
2013-07-25,1.2052314782742792,0.003208339283235051
2013-07-26,1.2096769892150807,0.003688512141391209
2013-07-29,1.2066596793267985,-0.00249431039457898
2013-07-30,1.2065999158909033,-4.9527996102805005e-05
2013-07-31,1.2072512436483809,0.000539804245715203
2013-08-01,1.2057097702470623,-0.0012768455691626879
2013-08-02,1.2110797493145935,0.00445379078783692
2013-08-05,1.2083513149993452,-0.0022528940119694307
2013-08-06,1.2057029948392735,-0.002191680620692138
2013-08-07,1.2083721142642314,0.002213745372104503
2013-08-08,1.2092611210135868,0.0007357061114378061
2013-08-09,1.2075463737967476,-0.0014180123606405415
2013-08-12,1.2038728333321367,-0.0030421527026416317
2013-08-13,1.2006953162465124,-0.00263941256721395
2013-08-14,1.196511546464599,-0.0034844558193098396
2013-08-15,1.1831257962277613,-0.011187313884591654
2013-08-16,1.1780902151966541,-0.004256167051012172
2013-08-19,1.1766333690385737,-0.001236616805137647
2013-08-20,1.18148350373,0.004122044146503523
2013-08-21,1.1742009151849853,-0.006163935867088521
2013-08-22,1.1777728296827554,0.003041996009011283
2013-08-23,1.182626356284923,0.004120936126090546
2013-08-26,1.1846385299879465,0.0017014450019062766
2013-08-27,1.150638179254956,-0.028701034005146158
2013-08-28,1.1628266208575968,0.010592766538072762
2013-08-29,1.1750650704267822,0.010524741478793726
2013-08-30,1.1741842916752505,-0.0007495574276680645
2013-09-03,1.1866169127908641,0.010588304752293765
2013-09-04,1.1975345206864603,0.009200617130863594
2013-09-05,1.2132121264331683,0.01309156894927857
2013-09-06,1.2294187940658832,0.013358478109151663
2013-09-09,1.2407304069223106,0.009200780816940635
2013-09-10,1.2483113826159078,0.006110091000672774
2013-09-11,1.275653894375143,0.0219035988456159
2013-09-12,1.2691296727196546,-0.005114413622892785
2013-09-13,1.2662159590248752,-0.0022958360815373414
2013-09-16,1.2468428944728862,-0.015299968709056783
2013-09-17,1.2849489189140344,0.030562009544320163
2013-09-18,1.294733195919656,0.007614526041930782
2013-09-19,1.300872283807131,0.004741585298671835
2013-09-20,1.3150519495598867,0.01090012134877486
2013-09-23,1.306291840687906,-0.006661416588836982
2013-09-24,1.322278446317729,0.01223815776220759
2013-09-25,1.3351851072283283,0.009760925126278361
2013-09-26,1.3476266402632398,0.009318208364934882
2013-09-27,1.3566806733958985,0.006718502634297872
2013-09-30,1.3428056807659126,-0.010227161705823893
2013-10-01,1.3465572243412034,0.002793809729156858
2013-10-02,1.3449442380692,-0.0011978594320730916
2013-10-03,1.3290168002242453,-0.011842452195505272
2013-10-04,1.3613233170412231,0.024308584219196256
2013-10-07,1.3551652448821,-0.0045235926557896985
2013-10-08,1.3032295453361333,-0.03832425583677451
2013-10-09,1.29959957984855,-0.002785361566251975
2013-10-10,1.313319615230923,0.010557125129243172
2013-10-11,1.3173819816162333,0.003093204683915385
2013-10-14,1.319933636738733,0.0019369136348513227
2013-10-15,1.315843161381797,-0.0030990007702530464
2013-10-16,1.3325022653412197,0.012660402431189932
2013-10-17,1.3419042504671186,0.007055886785671706
2013-10-18,1.3392990905550175,-0.0019413903124564924
2013-10-21,1.3354001657168126,-0.002911168136901343
2013-10-22,1.3462952542301285,0.008158669433343646
2013-10-23,1.3461963731168458,-7.344682600041175e-05
2013-10-24,1.344825671084897,-0.0010182036286245921
2013-10-25,1.3468955971454029,0.0015391779804710959
2013-10-28,1.3485405305027671,0.001221277551764599
2013-10-29,1.353916648158485,0.003986619262910551
2013-10-30,1.3484595547990625,-0.004030597723164775
2013-10-31,1.3450004277322467,-0.0025652434694871107
2013-11-01,1.3457307843760333,0.0005430159193468009
2013-11-04,1.3475567155260975,0.0013568324149698663
2013-11-05,1.3422428623638587,-0.003943324315046792
2013-11-06,1.3427673174549264,0.00039073040041653906
2013-11-07,1.3385740031704318,-0.0031228897441758496
2013-11-08,1.340890012892383,0.0017302067098762253
2013-11-11,1.3421984356439123,0.0009757867826211686
2013-11-12,1.3412230227504625,-0.0007267277829762775
2013-11-13,1.3477882019441767,0.004894919847297952
2013-11-14,1.3567043736200115,0.006615410094088503
2013-11-15,1.3600653409869388,0.0024773026698214906
2013-11-18,1.3594638441746885,-0.0004422558197194615
2013-11-19,1.3576916583549246,-0.0013035917265160069
2013-11-20,1.3559653636241802,-0.0012714924777810777
2013-11-21,1.3593149551421209,0.002470263332529421
2013-11-22,1.3703589576267778,0.008124682541657435
2013-11-25,1.373626420226162,0.0023843844572248862
2013-11-26,1.3731303589081587,-0.00036113262725512296
2013-11-27,1.3713337469159814,-0.001308405994028039
2013-11-29,1.3705574576962622,-0.0005660833633424067
2013-12-02,1.3678619575104898,-0.001966718119430999
2013-12-03,1.3631409964816452,-0.0034513431731346134
2013-12-04,1.3576825215712836,-0.0040043362531464455
2013-12-05,1.3547557400725994,-0.0021557186250706906
2013-12-06,1.3641851677631704,0.006960241917901677
2013-12-09,1.366357469600512,0.001592380483731226
2013-12-10,1.366488015078905,9.554269749856292e-05
2013-12-11,1.3520768089799762,-0.010546163552043075
2013-12-12,1.3452639559945268,-0.005038806183347844
2013-12-13,1.346768101820502,0.001118104606365744
2013-12-16,1.3476846520277164,0.0006805553279553567
2013-12-17,1.3465786376899112,-0.0008206774011568774
2013-12-18,1.3607342779946296,0.010512301256317969
2013-12-19,1.3564077250343585,-0.003179572257595631
2013-12-20,1.3619206677352809,0.004064369878741814
2013-12-23,1.3623558218508818,0.00031951502456051273
2013-12-24,1.3584667205673153,-0.002854688342934397
2013-12-26,1.362941183592274,0.0032937597640155802
2013-12-27,1.3619153964958122,-0.0007526275592892318
2013-12-30,1.364871274052799,0.002170382657096348
2013-12-31,1.3614219397276703,-0.0025272231826570235
2014-01-02,1.3602906026789188,-0.0008309966335476315
2014-01-03,1.3614848950790612,0.000877968573619714
2014-01-06,1.360565896346247,-0.0006749973768608863
2014-01-07,1.3688260588069707,0.006071122672489326
2014-01-08,1.3715032832941798,0.0019558544126071498
2014-01-09,1.3784290856987824,0.0050497891539621476
2014-01-10,1.3869136743761115,0.006155259465544183
2014-01-13,1.383290503428425,-0.0026123983162226194
2014-01-14,1.3894111760498489,0.004424719613308925
2014-01-15,1.3881797688877322,-0.0008862798740525979
2014-01-16,1.3918216175067033,0.0026234704615303306
2014-01-17,1.3927483376621905,0.0006658325634769646
2014-01-21,1.396019616723392,0.002348794087733419
2014-01-22,1.3946903942227913,-0.0009521517353177633
2014-01-23,1.3945456664733513,-0.00010377052142862553
2014-01-24,1.3809773333741795,-0.0097295724517108
2014-01-27,1.373289339829387,-0.0055670671480234635
2014-01-28,1.3835088742542982,0.007441646948327052
2014-01-29,1.3804748917042828,-0.0021929621171752345
2014-01-30,1.3923723784488629,0.008618401403803877
2014-01-31,1.3890624860681837,-0.002377160328594252
2014-02-03,1.3791855235418722,-0.007110524274734853
2014-02-04,1.3838910479967788,0.0034118139833880234
2014-02-05,1.377517988586696,-0.00460517424352741
2014-02-06,1.3801104287845258,0.0018819646780002808
2014-02-07,1.3937734986655328,0.009899983070949081
2014-02-10,1.399927833877023,0.004415592072444019
2014-02-11,1.406328430785827,0.004572090613469526
2014-02-12,1.4046687950677197,-0.001180119580729777
2014-02-13,1.4129929394402594,0.005926054883377829
2014-02-14,1.41506562860146,0.0014668786399043565
2014-02-18,1.4233658122822308,0.0058655821419209
2014-02-19,1.417610785364916,-0.0040432521756913475
2014-02-20,1.4232792232348377,0.003998585456912007
2014-02-21,1.4228598274163393,-0.0002946686859836012
2014-02-24,1.4274837872627653,0.0032497648449476557
2014-02-25,1.4281313627335996,0.00045364821416010725
2014-02-26,1.4302281555018042,0.0014682072132292667
2014-02-27,1.435179602212355,0.003461997787908122
2014-02-28,1.4344802841504785,-0.00048726867410769925
2014-03-03,1.432718933917381,-0.0012278664632470182
2014-03-04,1.4408123920379532,0.005649020145523431
2014-03-05,1.4397918827652258,-0.0007082874067205758
2014-03-06,1.4322495001747564,-0.005238522789824118
2014-03-07,1.431861010725383,-0.00027124425550558167
2014-03-10,1.4371763847483232,0.0037122136737611344
2014-03-11,1.4255695786754257,-0.008076118001987686
2014-03-12,1.4408672043085147,0.01073088670095145
2014-03-13,1.4091929763016606,-0.02198275310322907
2014-03-14,1.4006538107494928,-0.006059614045606607
2014-03-17,1.4113199614133047,0.007615122724797017
2014-03-18,1.4319066805323488,0.01458685463389082
2014-03-19,1.4295805398361707,-0.001624505792034723
2014-03-20,1.4298703560577253,0.00020272815240463026
2014-03-21,1.428524309425068,-0.0009413766968136607
2014-03-24,1.39955441205935,-0.020279597046113505
2014-03-25,1.4077478864481754,0.005854345010258889
2014-03-26,1.3608158614243366,-0.033338373636099566
2014-03-27,1.3508638706068872,-0.007313253100263661
2014-03-28,1.3664166626178043,0.011513219317894537
2014-03-31,1.3839732960687892,0.012848667563340143
2014-04-01,1.4108604458006277,0.019427506157967095
2014-04-02,1.4114010502047185,0.0003831735489501875
2014-04-03,1.4091848599328924,-0.0015702059110021048
2014-04-04,1.3703288364814272,-0.027573403998475885
2014-04-07,1.3653631050572008,-0.003623751680638162
2014-04-08,1.3786150712293068,0.009705818271360682
2014-04-09,1.3914331483446731,0.00929779267822505
2014-04-10,1.3520435637740627,-0.028308643226927964
2014-04-11,1.3432506018271826,-0.006503460526327814
2014-04-14,1.3487797038424023,0.004116210339082435
2014-04-15,1.3580051839893013,0.006839871715608889
2014-04-16,1.364405404426853,0.004712957294279388
2014-04-17,1.3613675946073192,-0.0022264715528665584
2014-04-21,1.3679491193692954,0.004834494950553476
2014-04-22,1.3740999305128325,0.004496374211909982
2014-04-23,1.371799143816756,-0.0016743954678884367
2014-04-24,1.3751212113856432,0.0024216865740593076
2014-04-25,1.3589340653840183,-0.011771432123655489
2014-04-28,1.367370678299118,0.006208257729351702
2014-04-29,1.3689868657353603,0.0011819673054951406
2014-04-30,1.367395666544298,-0.0011623188146568815
2014-05-01,1.3608165303492117,-0.004811435604233813
2014-05-02,1.356393412727542,-0.003250340896825053
2014-05-05,1.3666756845038701,0.007580596956492024
2014-05-06,1.3311988265056873,-0.02595850529898136
2014-05-07,1.3169283903639528,-0.010719988522821475
2014-05-08,1.3137265664795355,-0.0024312816914307984
2014-05-09,1.3113607261303175,-0.0018008620740294322
2014-05-12,1.3523192418235277,0.031233599479583565
2014-05-13,1.3527785728789776,0.0003396617020922357
2014-05-14,1.3390219341271912,-0.010169172566438383
2014-05-15,1.317623521767784,-0.015980628706694974
2014-05-16,1.3217758809453917,0.0031514003120075816
2014-05-19,1.3489141710522043,0.020531688085730602
2014-05-20,1.3357268631829093,-0.009776239402250758
2014-05-21,1.3605684489320653,0.01859780351348242
2014-05-22,1.3596353630858862,-0.0006858058827628905
2014-05-23,1.3714577831503985,0.008695287270021806
2014-05-27,1.3773420330646962,0.004290507507114579
2014-05-28,1.3784065071576859,0.0007728465896167009
2014-05-29,1.3853502872781425,0.005037541599230361
2014-05-30,1.3951510909292055,0.007074603254545184
2014-06-02,1.392254772610933,-0.0020759890001187144
2014-06-03,1.3837353771174405,-0.006119135420534994
2014-06-04,1.3864345354088006,0.0019506318447844887
2014-06-05,1.401216753420053,0.010662038223747675
2014-06-06,1.4074252782535612,0.0044308097361486845
2014-06-09,1.3993314941796446,-0.005750773557200847
2014-06-10,1.4001486648484538,0.0005839721840093948
2014-06-11,1.4042291555688113,0.0029143267588654324
2014-06-12,1.3989536540154062,-0.0037568665573448883
2014-06-13,1.4096099132332518,0.007617306825897269
2014-06-16,1.4180615842571778,0.0059957516931334895
2014-06-17,1.41395212655967,-0.0028979402186262958
2014-06-18,1.4233637316313035,0.00665624026078826
2014-06-19,1.4239301257135766,0.0003979264538545024
2014-06-20,1.4307489869445724,0.004788761125184227
2014-06-23,1.4275504296555845,-0.002235582424432392
2014-06-24,1.4309412991633554,0.002375306285038792
2014-06-25,1.4394417939854858,0.005940491637987155
2014-06-26,1.4422656850085616,0.001961795909271813
2014-06-27,1.4403813348064873,-0.0013065208592709099
2014-06-30,1.4381079327553619,-0.0015783334566960017
2014-07-01,1.4448588164916116,0.004694281689494151
2014-07-02,1.447426867689398,0.0017773717185891047
2014-07-03,1.4488607600203975,0.0009906492431556169
2014-07-07,1.4451657362709756,-0.002550295964513505
2014-07-08,1.4416974732967354,-0.0023999067284763975
2014-07-09,1.4448957307551107,0.0022183970754015014
2014-07-10,1.4459671805729253,0.0007415412718084768
2014-07-11,1.448684610128473,0.0018793162058290402
2014-07-14,1.4494265330414386,0.0005121355661394933
2014-07-15,1.4425818219958289,-0.004722358042699215
2014-07-16,1.4412765168112882,-0.0009048396178559792
2014-07-17,1.4375551672110096,-0.002581981706405556
2014-07-18,1.4478808824272613,0.007182830580536537
